lat,lon,exp,doc,mar,ins,id
41.6024,-87.7821,69,2,2.757655272877491,45,2017
41.60243,-87.61937,29,1,1.6576253644882724,28,2018
41.6026,-87.7749,60,2,1.9684143597022823,28,2019
41.6027,-87.8051,33,1,0.037978607024860715,4,2020
41.6027,-87.7741,41,1,1.4349808960325636,19,2021
41.603,-87.8915,35,1,0.014149605878350895,1,2022
41.603,-87.7748,256,10,14.678870415400478,232,2023
41.6032,-87.7669,44,3,0.9884832641790808,63,2024
41.6032,-87.7646,129,3,0.7166299832701971,38,2025
41.6036,-87.7496,43,1,0.1597406291684575,5,2026
41.60466,-87.88028,29,1,0.1544628532240946,4,2027
41.6051,-87.6615,84,4,5.63064808800495,70,2028
41.606,-88.2026,45,2,0.8168454116764887,51,2029
41.60627,-87.65949,237,10,3.5703844308650954,42,2030
41.60628,-87.66029,10,1,0.6240857137421607,6,2031
41.6067,-87.66,1301,49,55.647372973143675,797,2032
41.6069,-87.7945,142,4,5.57132756105304,99,2033
41.607,-88.0462,87,3,0.042448817635052684,3,2034
41.6072,-87.6596,642,33,21.440476093413054,256,2035
41.60721,-88.21526,7,1,1.6706434729761332,25,2036
41.60724,-87.6596,43,2,3.563609553032001,58,2037
41.6074,-87.6069,37,1,1.9404891645827211,33,2038
41.6078,-87.5004,45,4,1.8650426967816063,26,2039
41.608,-88.214,0,1,1.9665121162624895,35,2040
41.6083,-88.20321,0,1,0.3101193889577606,21,2041
41.60831,-88.20443,22,1,0.0828261137121876,3,2042
41.60845,-88.2087,15,1,0.5539685300589664,29,2043
41.6085,-87.7361,36,1,0.02829921175670179,2,2044
41.6086,-88.1963,106,6,2.579696474498472,82,2045
41.6086,-87.658,267,10,11.832787838480204,186,2046
41.6095,-88.2153,42,1,0.4150287261601602,24,2047
41.60971,-88.21536,36,1,1.210076279981348,17,2048
41.6099,-87.621,54,2,2.059889058123868,41,2049
41.61,-87.7371,29,1,0.28729958564392144,15,2050
41.61,-87.6466,37,1,0.27927304625162214,11,2051
41.6107,-88.1241,0,1,0.4960741841940052,31,2052
41.6109,-87.7956,40,2,3.561070251842615,53,2053
41.61135,-87.86491,51,2,3.648479363534983,61,2054
41.6114,-87.8649,663,29,37.64763672605248,672,2055
41.6114,-87.8551,64,2,1.6394445322326632,26,2056
41.6117,-87.855,25,1,0.014149605878350895,1,2057
41.61208,-87.86293,14,1,1.2394439627955685,24,2058
41.6125,-87.5224,0,1,0.47362237960255615,9,2059
41.6127,-87.8577,45,1,0.014149605878350895,1,2060
41.6128,-87.5216,116,7,12.765232798178943,205,2061
41.61311,-87.6074,35,1,1.7743866288922805,25,2062
41.6132,-87.607,103,3,1.9204100361217242,46,2063
41.61322,-87.60702,0,1,0.014149605878350895,1,2064
41.6136,-87.5224,204,6,8.25699679652809,132,2065
41.6137,-88.201,36,1,0.5292300472801031,10,2066
41.6137,-87.757,157,4,5.7873945133959435,93,2067
41.61386,-87.52201,137,4,5.64160975207615,94,2068
41.6139,-87.7952,93,3,3.7847924447086294,59,2069
41.614,-87.7373,21,1,0.3270254586265772,19,2070
41.6143,-87.607,34,1,0.35178853073452593,24,2071
41.61434,-87.79448,36,1,1.1414813698948183,17,2072
41.6148,-87.5208,35,2,3.4682041209386045,55,2073
41.6149,-87.7767,16,1,0.04178924123671901,2,2074
41.61503,-87.52267,18,1,1.028579400690753,11,2075
41.6155,-87.5224,1307,64,47.663601347961134,639,2076
41.6157,-88.2007,38,1,1.5258171778205802,21,2077
41.6158,-87.8623,19,1,0.3360560191506872,6,2078
41.6161,-87.7961,86,2,0.03033883189556938,3,2079
41.6163,-87.8564,31,1,0.02829921175670179,2,2080
41.6164,-87.8568,49,1,1.8264381619140027,28,2081
41.6165,-87.8441,33,1,0.11525264435586247,1,2082
41.6167,-87.5303,47,1,0.9433651454542936,13,2083
41.6168,-87.8565,27,1,1.2284887696004452,20,2084
41.6168,-87.8441,36,1,0.38756820465155045,25,2085
41.61779,-87.89744,40,1,0.9438784153445696,18,2086
41.6179,-87.5144,0,2,1.4849960443534551,20,2087
41.6184,-87.8464,9,1,0.4777522868399593,30,2088
41.6188,-87.7378,37,1,0.13618838739167916,14,2089
41.6199,-88.2034,13,1,1.4557048472944425,26,2090
41.6201,-87.8443,53,2,0.3402941194360657,22,2091
41.6209,-87.9323,0,1,0.13879899763541248,15,2092
41.6211,-87.8754,29,1,0.6669912458105929,13,2093
41.62116,-87.85679,34,1,1.7525008965398805,29,2094
41.6215,-87.5399,32,1,0.1669949989187166,6,2095
41.6221,-87.5918,33,1,0.5784548427971836,30,2096
41.6222,-87.6068,36,1,0.04748503577553256,2,2097
41.6223,-87.5896,30,1,0.5366370002882127,27,2098
41.6224,-87.8561,61,2,3.1550436790605945,47,2099
41.6225,-87.5702,138,3,3.8666668219676925,60,2100
41.6227,-87.852,31,1,0.11616154360936926,4,2101
41.62273,-87.85198,106,3,3.979511070957168,54,2102
41.6228,-87.7376,17,1,1.2013448680581897,15,2103
41.6229,-88.1238,15,2,0.574273686221266,38,2104
41.623,-87.5836,10,2,0.35710784970329096,19,2105
41.6231,-87.5678,29,1,0.7530711101396167,12,2106
41.6235,-87.6635,35,1,1.3533943433413194,16,2107
41.62352,-87.85129,77,2,2.4595029927154752,36,2108
41.624,-87.852,79,2,1.1181867336945892,39,2109
41.62449,-87.71759,43,1,0.1687280936579073,5,2110
41.625,-87.8546,32,1,0.014149605878350895,1,2111
41.6251,-87.7282,40,1,0.1252608248373966,5,2112
41.6252,-87.7224,38,1,0.014149605878350895,1,2113
41.6253,-87.7562,35,1,0.014149605878350895,1,2114
41.6254,-87.8514,84,2,0.049959175242842276,2,2115
41.6254,-87.8513,39,1,1.637553418699719,26,2116
41.62549,-87.85121,27,1,0.30936857320676814,4,2117
41.6257,-87.8517,52,2,0.2666272719731216,15,2118
41.6258,-87.8523,40,1,0.2273166998169648,7,2119
41.62609,-87.94959,0,1,0.31475971889996657,19,2120
41.6264,-87.8492,34,1,0.13634944749718808,5,2121
41.62644,-87.85103,34,1,0.17327550181967508,7,2122
41.6266,-87.8514,40,1,0.4155075709897166,8,2123
41.6266,-87.7552,45,1,0.11525264435586247,1,2124
41.627,-87.8507,45,1,0.18292001906578928,16,2125
41.6271,-87.8524,99,4,2.03221933319175,105,2126
41.6271,-87.8507,49,1,1.957484920593939,30,2127
41.6272,-87.9303,0,1,0.45289156921203755,24,2128
41.6273,-87.8495,77,2,0.20492481553797118,7,2129
41.6274,-87.8508,65,2,0.721592951093507,41,2130
41.6278,-87.8507,48,1,1.7488863945818582,28,2131
41.6284,-87.8503,39,1,0.42074522750241394,20,2132
41.62844,-87.8491,26,1,1.8074969370108098,31,2133
41.6287,-87.9292,247,9,14.807641561091089,233,2134
41.62874,-87.92919,23,1,1.9588128737820683,31,2135
41.6288,-87.489,37,2,2.45304602902395,38,2136
41.6288,-87.4831,33,1,1.7246154973081806,29,2137
41.6291,-87.8958,32,2,0.9157662766151986,52,2138
41.6291,-87.8823,25,1,0.9458869105695158,14,2139
41.62919,-87.88204,36,1,1.3224948747426046,16,2140
41.62925,-87.47754,36,1,1.8976009744621705,32,2141
41.6293,-87.4817,15,1,0.014149605878350895,1,2142
41.62936,-87.4716,12,1,1.7605941506645142,33,2143
41.62939,-87.88328,32,1,1.9063184092930066,32,2144
41.6294,-87.8834,22,1,0.5245603395605163,10,2145
41.62947,-87.88185,25,1,1.5860802525815885,20,2146
41.62995,-87.47227,6,1,1.7540764901554038,24,2147
41.62999,-87.88192,30,1,1.85760241876171,28,2148
41.63,-87.8579,48,2,0.28758178054955597,26,2149
41.6301,-87.8624,0,1,0.07481730452033401,5,2150
41.6301,-87.857,100,3,2.348630290248558,77,2151
41.6302,-87.9313,37,1,0.22777212007512948,16,2152
41.6303,-87.8794,36,1,0.20974885365194895,16,2153
41.6304,-88.2029,15,1,0.2889305052498865,16,2154
41.6304,-87.9052,49,1,0.08866899126418787,2,2155
41.6305,-87.8917,34,1,0.3867659454357611,26,2156
41.6305,-87.8817,34,1,0.0002340515876359159,1,2157
41.6305,-87.8814,43,3,5.602207358188487,91,2158
41.6305,-87.8811,10,1,0.2712169349556596,17,2159
41.6305,-87.8783,29,1,0.2511467363036467,13,2160
41.63051,-87.88138,10,1,1.4288913486845807,25,2161
41.63073,-87.85395,89,5,6.650011084610716,108,2162
41.6311,-87.90862,49,1,1.2093757429374592,16,2163
41.6312,-87.8181,32,1,0.3382458283232575,24,2164
41.6321,-88.2215,28,2,0.02829921175670179,2,2165
41.63243,-87.67029,0,1,0.08488767012094975,4,2166
41.6332,-87.6247,34,1,0.2961965225770808,18,2167
41.6338,-87.624,48,4,1.316724600420167,72,2168
41.63413,-87.44854,50,3,3.896906714168074,71,2169
41.63414,-87.44854,35,1,1.0029718792550053,17,2170
41.6343,-88.2022,21,1,1.3042184676473665,18,2171
41.63466,-87.44901,49,2,2.4801204980659204,33,2172
41.6347,-87.449,289,17,11.686754789645406,158,2173
41.6353,-88.2244,23,1,1.7548726020389214,31,2174
41.6357,-88.2233,16,1,0.39381350598666043,24,2175
41.6359,-88.2037,25,1,0.3484736950475409,23,2176
41.63626,-88.22438,19,1,1.1493951219171288,19,2177
41.63626,-87.44849,12,1,1.7686290374869504,28,2178
41.6363,-88.2046,26,2,3.601770250509614,53,2179
41.6363,-87.4485,354,10,13.723011690672974,234,2180
41.6368,-88.1433,49,1,0.09100433043968698,4,2181
41.6372,-88.19909,30,2,3.541970684601865,51,2182
41.6379,-88.1811,48,1,0.040373154716446855,1,2183
41.6385,-87.4469,21,1,1.5605631292846098,27,2184
41.6386,-88.2022,79,4,6.503464248215558,99,2185
41.6387,-87.4512,45,1,0.040373154716446855,1,2186
41.6392,-88.2048,37,2,0.9729438435373226,22,2187
41.6393,-87.4495,30,1,0.05195634643465729,4,2188
41.6395,-88.1265,75,4,1.5209559968779316,92,2189
41.6402,-87.5093,0,1,1.3932605696260445,20,2190
41.64046,-87.5172,14,1,0.28150879864432554,10,2191
41.64056,-88.12649,0,1,0.30048833113388257,20,2192
41.6412,-88.1229,63,4,1.4351700397402383,87,2193
41.6413,-88.2044,71,3,1.5604269820519896,83,2194
41.6414,-87.4453,37,1,1.8964389345366062,32,2195
41.6419,-87.48,29,1,1.0253431214393194,16,2196
41.642,-87.7369,21,1,1.8859521033517974,32,2197
41.64248,-87.73722,19,1,1.6422051373838171,25,2198
41.6425,-87.7372,170,7,12.670858823731914,219,2199
41.6436,-87.5169,27,1,1.8957050724809308,27,2200
41.6441,-87.8399,40,1,0.040373154716446855,1,2201
41.6442,-87.4441,40,1,0.6045200492977222,31,2202
41.6444,-87.8369,23,1,1.3236617031164641,17,2203
41.645,-87.4453,30,1,0.33754153817124505,20,2204
41.646,-87.4453,44,1,1.1632558031787272,17,2205
41.64627,-87.87436,54,1,0.11616154360936926,4,2206
41.6464,-87.737,21,1,0.11058345430636154,12,2207
41.6479,-87.776,84,4,5.490083317706167,85,2208
41.648,-87.842,4,1,0.5830295580559883,4,2209
41.64834,-88.16738,28,1,0.7469900396392926,10,2210
41.6485,-87.6993,121,4,3.6995462233443575,56,2211
41.64985,-88.00951,32,1,0.08866899126418787,2,2212
41.6503,-87.777,80,3,5.5851599645861905,87,2213
41.6507,-87.5468,33,1,0.1402598626181242,13,2214
41.651,-87.7557,67,2,3.01227602841957,53,2215
41.65143,-88.21866,29,2,2.8760479745575505,45,2216
41.6516,-87.8539,30,1,0.031012061842421484,2,2217
41.6522,-88.0841,19,2,0.06610595231300818,5,2218
41.65266,-87.87302,33,2,3.1998034406683433,54,2219
41.6527,-87.873,533,19,32.81367649424501,561,2220
41.65273,-88.20361,19,1,1.6366886508210439,28,2221
41.65277,-88.2174,14,1,2.0041579908395697,32,2222
41.6528,-88.2174,266,16,23.145103378069084,355,2223
41.6528,-87.8543,33,1,0.12389029328469306,8,2224
41.65286,-87.85387,0,1,0.041168813638639626,3,2225
41.6529,-87.8539,31,2,0.9195776226234249,52,2226
41.65344,-87.87357,41,1,1.7900288717548718,28,2227
41.6535,-87.7372,19,2,1.6331878421556607,23,2228
41.6539,-88.2044,17,1,0.3062785357546316,17,2229
41.6541,-87.5468,38,1,0.09684507260258247,7,2230
41.6544,-87.8,50,1,0.1369648278119289,3,2231
41.655,-88.0075,89,3,5.262734198800066,81,2232
41.65503,-88.00748,33,2,1.8620782590340872,38,2233
41.6559,-88.0067,0,1,0.4012801204721824,26,2234
41.6565,-88.2142,18,1,0.2570673290773088,16,2235
41.6565,-88.008,28,1,1.3274867673819704,24,2236
41.6566,-87.998,27,1,0.253848262356235,13,2237
41.6566,-87.6789,32,1,1.909691353447146,33,2238
41.6568,-87.784,63,1,0.040373154716446855,1,2239
41.6569,-87.6853,67,2,1.7221414872583924,22,2240
41.65691,-87.77524,49,1,1.1125518300996422,12,2241
41.657,-87.997,68,2,3.4348151768962802,49,2242
41.65705,-88.00814,14,1,1.936282965716393,30,2243
41.6571,-88.0081,55,2,0.4532160836472032,19,2244
41.65711,-87.99335,21,1,0.27964648050991536,13,2245
41.6572,-87.9981,54,2,3.572940426914755,56,2246
41.6572,-87.9969,33,1,0.9207060787021594,18,2247
41.6572,-87.9957,43,2,0.4351482328878653,30,2248
41.6575,-88.2026,64,2,0.17717083979935624,15,2249
41.6577,-87.6786,340,9,9.99765928999736,161,2250
41.658,-88.0017,29,1,0.10460119408370387,10,2251
41.6583,-87.6787,776,25,42.47742861361869,711,2252
41.6583,-87.6774,272,15,13.494079924896422,186,2253
41.6586,-87.778,196,7,13.26316528856419,212,2254
41.6586,-87.7776,25,1,1.5011439861813147,21,2255
41.6587,-87.82943,50,1,0.040373154716446855,1,2256
41.6588,-87.5969,72,2,2.0207174803858035,30,2257
41.659,-87.7785,50,1,0.5676104310004658,10,2258
41.6595,-87.7968,43,1,0.04488342004954361,2,2259
41.6601,-87.7958,139,5,1.7278537825311973,106,2260
41.66026,-88.02603,23,1,0.943735732527114,10,2261
41.6603,-87.7927,64,3,0.07578424753223434,4,2262
41.6603,-87.6785,35,1,0.1989188719088787,16,2263
41.6606,-87.7869,47,3,1.0832447793942457,71,2264
41.6608,-87.79266,0,1,0.6497186657208834,6,2265
41.66107,-87.79651,44,3,3.4460124455653727,52,2266
41.6612,-87.7951,78,2,0.5952811912727554,44,2267
41.6613,-87.7944,132,6,7.515818056565552,119,2268
41.6614,-87.7965,38,1,1.6562373615701658,21,2269
41.6614,-87.7794,125,4,2.1502259176964094,42,2270
41.6615,-88.123,66,3,2.174538099159446,40,2271
41.6616,-87.7965,22,1,0.22185249793287862,7,2272
41.6621,-87.7965,34,1,0.014149605878350895,1,2273
41.6621,-87.7941,21,1,2.008310804978278,40,2274
41.6622,-87.9659,22,1,0.20490430286081318,19,2275
41.6625,-87.7966,26,1,0.014149605878350895,1,2276
41.6628,-87.9995,47,2,1.6622403933050245,29,2277
41.66282,-87.69641,9,1,0.06440702379949395,2,2278
41.664,-88.2049,28,1,1.8723912824875188,29,2279
41.6641,-87.9634,34,1,0.04516166772077238,3,2280
41.6642,-87.7969,59,2,0.4994918421018234,32,2281
41.66425,-87.79652,32,1,1.7530525387252813,29,2282
41.6643,-87.6798,17,1,0.34783922564837855,22,2283
41.6646,-87.9675,34,2,3.343478308135095,42,2284
41.6646,-87.9674,29,1,1.165645238878214,15,2285
41.6648,-87.797,62,2,3.433522684109043,43,2286
41.66588,-87.79706,31,1,1.8517069329872191,27,2287
41.6659,-87.7971,22,1,0.9489126275134662,16,2288
41.6662,-87.7966,22,1,1.8583490931520144,31,2289
41.6674,-87.9997,50,1,0.046518092763632224,3,2290
41.66744,-87.8978,14,1,0.9210976314134633,17,2291
41.6679,-87.79653,36,1,1.9368002475498356,28,2292
41.6681,-87.7964,27,1,1.498256034189003,19,2293
41.66844,-87.81596,80,2,3.305838192637722,51,2294
41.6686,-88.1262,26,2,2.0553355026298292,38,2295
41.6688,-87.8139,1258,53,23.74998709060223,344,2296
41.669,-87.81415,105,6,6.9676407017587465,95,2297
41.66915,-87.81383,72,3,3.4888957178201068,53,2298
41.6692,-87.8138,481,14,20.723854457572994,332,2299
41.6694,-87.7404,62,2,3.5593136678232713,56,2300
41.6698,-87.7965,73,2,0.45173295885079323,30,2301
41.66999,-87.84157,41,1,1.067386991649593,11,2302
41.6701,-87.7973,215,7,10.733383469681165,165,2303
41.6702,-88.012,46,4,1.709854652475777,32,2304
41.67063,-88.12529,21,1,1.795316742265912,27,2305
41.6707,-87.7971,59,2,3.2096199538005328,41,2306
41.6708,-87.7205,11,1,0.28417292303319985,10,2307
41.6712,-87.681,0,3,0.7729626479031967,49,2308
41.672,-87.7972,64,2,3.6628643798849456,56,2309
41.6723,-87.7972,47,1,0.2694813812835604,21,2310
41.67231,-87.82906,0,1,0.005693917984751769,1,2311
41.6726,-87.7789,128,4,4.694711572993618,62,2312
41.673,-87.6803,0,1,0.25405164199127495,16,2313
41.67319,-87.78194,64,2,1.6708662652393984,23,2314
41.6732,-87.7185,0,1,0.5174917486623727,27,2315
41.67322,-87.79644,8,1,0.4269238141051898,26,2316
41.67323,-88.12378,85,2,3.384865902093833,46,2317
41.6736,-88.1237,28,1,1.9637654234948974,31,2318
41.6737,-87.6803,40,1,0.2467856246640807,14,2319
41.6744,-87.8173,241,11,17.201307725229523,267,2320
41.67441,-87.79693,34,1,0.6398692805382319,6,2321
41.6745,-87.8155,36,1,0.16245419105054543,15,2322
41.67517,-87.80616,38,1,1.5711366702088243,19,2323
41.6753,-87.9994,38,1,0.29998237333357153,11,2324
41.6754,-87.8062,85,2,0.3804885485553187,35,2325
41.6755,-87.8186,187,7,10.352166171062267,164,2326
41.6755,-87.8076,773,24,33.222911068550005,526,2327
41.6755,-87.8055,86,2,1.7531403485136203,27,2328
41.6756,-87.8109,33,1,1.861575019001728,31,2329
41.6756,-87.80757,38,1,0.11978322823983499,12,2330
41.6756,-87.8035,134,5,4.55171964178783,87,2331
41.6756,-87.802,87,3,2.5351327157270367,65,2332
41.6757,-87.7999,88,2,3.012640015198794,51,2333
41.67574,-87.79993,27,1,1.7993403977181623,30,2334
41.67578,-87.80156,28,1,0.22512294340998865,10,2335
41.6758,-87.8016,304,7,4.6275598623981145,72,2336
41.6759,-87.8023,48,2,0.08451294168744142,7,2337
41.67594,-88.22543,14,1,0.5303501559287008,9,2338
41.67611,-87.80089,70,3,5.335745546516605,78,2339
41.6762,-87.811,191,8,11.936531512066438,192,2340
41.6763,-87.8047,74,4,1.043551907879573,24,2341
41.6764,-87.4956,135,5,7.919071729531876,119,2342
41.6765,-87.7996,53,2,1.9963600674990027,29,2343
41.6766,-87.8139,40,1,1.831507705066269,30,2344
41.6771,-87.8158,344,11,19.292947819243587,291,2345
41.6774,-87.811,137,5,7.002879086892088,115,2346
41.6775,-88.19684,0,1,0.040373154716446855,1,2347
41.6776,-87.8145,126,7,5.455511432808559,71,2348
41.6777,-87.8129,11,1,1.624236032193385,25,2349
41.678,-87.8125,76,2,3.192523575666348,42,2350
41.678,-87.7203,37,1,1.655036237553108,25,2351
41.67835,-87.8123,11,1,0.29313340396941656,20,2352
41.67865,-88.20525,49,2,0.7033627460534451,38,2353
41.679,-88.2052,86,4,1.5946852235862399,90,2354
41.679,-87.5012,38,1,1.0024630095604605,19,2355
41.6791,-87.4964,69,2,0.5421620931161656,38,2356
41.6791,-87.4934,64,2,0.70061670037346,50,2357
41.6791,-87.4913,44,2,3.6411587967224763,59,2358
41.67979,-88.20362,12,1,0.1673406731186478,17,2359
41.6804,-88.1066,205,13,10.421548586767134,140,2360
41.68048,-88.10654,27,1,1.551614360634089,18,2361
41.6807,-88.0836,228,11,7.044969741536385,90,2362
41.6808,-87.6811,30,1,0.014149605878350895,1,2363
41.68116,-88.08236,104,4,7.573025130682578,120,2364
41.6812,-87.7967,59,1,0.040373154716446855,1,2365
41.6812,-87.7203,44,1,0.014149605878350895,1,2366
41.6812,-87.5378,33,2,3.6590685639792992,61,2367
41.6813,-88.0831,370,15,25.730078534434575,399,2368
41.6815,-87.7968,45,1,1.6376445286348558,28,2369
41.6816,-88.0848,44,1,1.9374815013830209,31,2370
41.6816,-87.6812,94,2,1.2492433928149205,26,2371
41.6817,-87.71931,51,1,0.040373154716446855,1,2372
41.68186,-87.70047,102,4,6.587750709240372,106,2373
41.6819,-87.7005,237,8,12.94562095756283,219,2374
41.6821,-87.5376,19,2,1.5320430665274651,30,2375
41.6822,-87.5375,0,1,0.06806009217892385,11,2376
41.68231,-87.70132,25,1,2.006440268831253,34,2377
41.68259,-87.7005,44,2,3.860369947750265,64,2378
41.6828,-88.2056,0,1,0.02829921175670179,2,2379
41.683,-88.0748,201,9,11.079293080083952,199,2380
41.6832,-88.207,21,2,0.5302242973890403,34,2381
41.6833,-88.0756,58,3,5.212992897954672,73,2382
41.6834,-88.0767,136,6,11.285880069559331,176,2383
41.6834,-88.07667,18,1,1.5315877756868221,22,2384
41.6843,-87.7014,33,1,0.3140601524874889,18,2385
41.6846,-87.7014,17,1,1.8137681218502204,29,2386
41.68483,-87.7977,24,1,0.7791480289258513,10,2387
41.6855,-88.0744,45,1,0.040373154716446855,1,2388
41.6857,-87.7969,32,1,0.4288462466783375,7,2389
41.6857,-87.6087,77,6,5.241898107255807,84,2390
41.686,-87.6725,11,1,0.5830295580559883,4,2391
41.6875,-88.0742,20,1,1.862607770823312,26,2392
41.6883,-87.6815,42,2,3.264491818159582,49,2393
41.6886,-88.0689,82,3,1.565011986003754,19,2394
41.6886,-87.6206,99,2,0.3383444444746419,10,2395
41.6888,-87.7978,39,1,0.014149605878350895,1,2396
41.68885,-88.22701,26,1,1.8186681927580806,27,2397
41.6889,-88.0755,207,5,2.6972255730575494,96,2398
41.68915,-88.22099,36,1,0.014149605878350895,1,2399
41.6894,-88.1084,63,2,0.6055129405226838,36,2400
41.6894,-88.0741,58,2,3.624525086227659,54,2401
41.6894,-87.7976,58,1,0.0828261137121876,3,2402
41.6894,-87.6213,68,2,1.748334299435131,46,2403
41.6895,-87.6212,0,1,1.6719181708541646,26,2404
41.6897,-87.7851,40,2,0.6398340789723835,41,2405
41.6898,-87.8212,40,1,0.05320639027484269,4,2406
41.6898,-87.8205,37,1,0.24705358364235008,12,2407
41.6898,-87.8079,53,2,0.42519861383481067,28,2408
41.6898,-87.8077,123,5,8.912078589048768,140,2409
41.68986,-87.66561,25,1,1.0181042170828798,13,2410
41.6899,-87.6656,69,3,0.9014990949185634,41,2411
41.6904,-87.7927,111,3,4.9159766447964,72,2412
41.6904,-87.7453,72,2,1.5674842489170016,20,2413
41.6907,-88.1257,10,1,0.3348189170626519,22,2414
41.6907,-87.7601,78,2,3.7486512429452894,60,2415
41.6907,-87.6422,45,1,1.551523897786559,26,2416
41.6908,-87.7652,42,1,1.6237032202573625,20,2417
41.69097,-88.22802,20,1,1.5708186266497337,19,2418
41.691,-87.7578,132,4,6.072011726780458,82,2419
41.69106,-87.7586,24,1,0.7232249707484046,9,2420
41.6911,-87.642,25,1,0.3020029043880175,22,2421
41.6913,-87.70065,46,1,0.09746912389126391,9,2422
41.6913,-87.7,20,1,0.38767232104759863,5,2423
41.6914,-87.7004,17,1,1.740854678488699,28,2424
41.6914,-87.6998,86,2,0.6259409786216491,43,2425
41.6916,-87.7171,143,6,0.5769242217703825,32,2426
41.6917,-87.7084,21,1,0.031012061842421484,2,2427
41.6921,-87.6896,0,1,1.4129960298586932,16,2428
41.6922,-87.6722,31,1,0.26473764674167444,19,2429
41.6922,-87.6403,154,3,0.08965010549469266,7,2430
41.6923,-87.6254,116,3,3.02612823283351,46,2431
41.6925,-87.6255,103,2,2.101435900342814,31,2432
41.69256,-87.62514,35,1,0.11616154360936926,4,2433
41.6928,-87.7207,33,1,0.0344949461810766,4,2434
41.6928,-87.6267,0,1,0.30070426426850816,25,2435
41.693,-88.2058,14,1,0.2210015777290047,9,2436
41.6934,-87.7006,32,3,4.3369596122858125,56,2437
41.6937,-88.1688,62,2,0.6518301125841846,41,2438
41.6939,-88.2001,23,1,0.8806207485535326,12,2439
41.694,-87.6427,57,2,1.8610799322732228,41,2440
41.6946,-87.8049,45,1,0.005456048580231551,1,2441
41.6947,-88.2076,23,1,0.006794678713884908,1,2442
41.6947,-88.2062,73,3,4.892018096710867,83,2443
41.6949,-88.0803,12,1,1.0029122824863534,18,2444
41.6951,-87.7399,37,1,0.014149605878350895,1,2445
41.6951,-87.7013,79,2,0.20587706966118105,8,2446
41.6952,-88.1674,0,1,0.41422983179992984,27,2447
41.6955,-87.817,24,1,0.4973540587728966,24,2448
41.6957,-87.7393,743,24,43.57423518450863,693,2449
41.6961,-87.681,63,2,0.3580726573260865,15,2450
41.69629,-88.00525,19,1,0.9732670637972729,13,2451
41.6963,-88.0656,26,2,0.8728679272192097,49,2452
41.6964,-88.3133,11,1,0.3523169424748176,23,2453
41.6964,-88.1224,30,1,1.1813941864872837,25,2454
41.6964,-87.8175,43,1,0.14575848956292986,7,2455
41.6966,-88.1444,19,1,0.23273178775164108,21,2456
41.6967,-87.6428,9,1,2.0843105326838134,35,2457
41.697,-88.0668,40,1,1.2014394075576467,13,2458
41.69709,-87.73936,37,2,3.4343115486113565,56,2459
41.6971,-87.7394,81,3,0.8792513170497617,20,2460
41.6971,-87.6428,48,1,0.6234027127724352,5,2461
41.6972,-87.8165,71,2,2.100416737360988,40,2462
41.69729,-87.5963,52,2,2.063420474033086,48,2463
41.6974,-87.6429,44,1,0.16417622059164774,6,2464
41.698,-87.7801,34,1,0.014149605878350895,1,2465
41.6984,-88.2067,219,9,16.223328181221802,253,2466
41.6985,-88.123,148,8,7.452219245187837,121,2467
41.6988,-87.7405,37,2,0.02071282135502992,3,2468
41.6989,-88.314,20,2,0.7211721500223439,50,2469
41.699,-87.6688,59,2,0.6655396341806686,44,2470
41.699,-87.5349,21,1,2.0083866436458786,34,2471
41.69942,-87.81726,20,1,1.8160705242664972,26,2472
41.6995,-87.8175,11,1,0.29044210190102693,15,2473
41.69958,-87.5267,42,1,0.006118019202713006,1,2474
41.69971,-87.79495,97,2,3.749276200156622,63,2475
41.7,-87.7324,41,1,1.1286214743269933,14,2476
41.7003,-87.5356,67,2,3.4478531509736925,58,2477
41.7007,-87.6811,129,3,0.6294683825877008,35,2478
41.7008,-87.5349,97,2,1.729648932971948,27,2479
41.7009,-88.0668,11,4,1.063785172608678,54,2480
41.7011,-87.5356,70,2,0.6450692765521724,40,2481
41.7012,-87.7404,126,4,2.327602919607518,42,2482
41.70122,-87.74039,0,1,0.011937148639517718,2,2483
41.7014,-88.3132,16,1,1.5905584223693525,22,2484
41.7014,-87.7792,56,1,0.5510146398394498,11,2485
41.70141,-87.79219,161,5,6.010351978127404,104,2486
41.7016,-87.6818,29,1,0.040373154716446855,1,2487
41.7017,-87.8166,44,1,1.6685930464742198,24,2488
41.7017,-87.7404,149,5,9.551824405271487,158,2489
41.7021,-87.6813,41,1,0.2952658164712009,17,2490
41.7024,-87.7915,175,6,9.862542738518759,169,2491
41.7025,-87.7211,123,3,4.901414714694544,76,2492
41.7026,-87.7396,68,2,0.8318285311020717,53,2493
41.7026,-87.5338,39,1,0.4871287803990434,27,2494
41.7026,-87.5289,29,2,0.5411989032123887,36,2495
41.7029,-87.7212,207,5,5.595240618879764,91,2496
41.703,-87.5349,49,1,1.3067850759337893,20,2497
41.7031,-87.8179,155,7,12.583472295397046,194,2498
41.7031,-87.5349,50,2,1.1095914042952901,25,2499
41.7032,-87.535,30,1,0.8609155720209154,10,2500
41.70321,-88.31527,0,1,0.08183814035304322,9,2501
41.7033,-87.7902,144,6,10.991057313972991,179,2502
41.70342,-87.81737,133,5,7.973280264384467,123,2503
41.7035,-87.7008,29,1,1.2713214396042722,20,2504
41.7035,-87.5356,11,1,1.8356885380983832,26,2505
