BLOCKID10,POP10
180890431023023,0
180890430022016,286
180890432021000,2
180890426092016,0
180890429012001,25
180890432012043,37
180890432022091,72
180890304001098,0
180890304001111,0
180890213001001,0
180890213003007,40
180890403002009,84
180890428013014,41
180890103041033,1
180890429021117,56
180890209003029,0
180890405021024,235
180890426092001,25
180890429013017,3
180890307002005,0
180890103023059,0
180890118002002,22
180890119002023,167
180890102014017,1
180890102013007,1
180890428011013,79
180890414003003,45
180890425012018,119
180890424032034,0
180890424032057,0
180890424032005,75
180890127002020,19
180890424032017,20
180890424032011,82
180890424032050,52
180890424023003,42
180890425031013,31
180890425031048,0
180890425031054,0
180890410012016,0
180890425053009,0
180890423003026,0
180890425053008,0
180890423003015,74
180890403005017,0
180890403001000,55
180890216002011,74
180890216002008,58
180890214003022,63
180890216003003,59
180890216001002,64
180890217004002,80
180890208004016,76
180890208004023,42
180890208004026,0
180890217004004,45
180890217005004,92
180890216002014,63
180890217005005,105
180890429013000,67
180890304001003,0
180890302001017,183
180890302001003,290
180890301001009,0
180890301001026,139
180890301001018,0
180890303002005,0
180890310001004,128
180890308004010,55
180890410023003,40
180890410023009,45
180890409004009,38
180890410023027,31
180890409001025,54
180890411001014,152
180890411003001,0
180890411003032,66
180890411003035,0
180890413021001,33
180890423003004,75
180890423002026,30
180890417005018,4
180890417005030,57
180890417005022,3
180890417005025,41
180890417005010,31
180890417005026,50
180890417004024,15
180890417004021,12
180890421002001,17
180890421002000,361
180890417003036,22
180890417003005,0
180890417003040,28
180890417004039,17
180890417003050,40
180890416002015,24
180890416002012,20
180890217005002,128
180890217004015,52
180890217004009,93
180890201004034,10
180890202002001,32
180890401001015,121
180890401002045,2
180890401002027,0
180890202002022,47
180890202002020,73
180890401002043,66
180890304001023,0
180890204001024,101
180890204001011,78
180890301001017,0
180890309002016,53
180890309003034,13
180890309003040,16
180890309003025,0
180890103044032,0
180890103044083,3
180890219004011,24
180890219002002,55
180890219002000,66
180890220003003,30
180890219004021,37
180890219004006,0
180890219003007,4
180890220003017,37
180890220004001,0
180890411003027,47
180890426091010,184
180890412003017,0
180890111004019,15
180890412002009,0
180890412003050,0
180890412002011,3
180890410013003,51
180890430011015,125
180890410013011,87
180890410013007,70
180890410022009,64
180890413021004,128
180890409003017,56
180890409002003,30
180890410022017,35
180890434012015,7
180890434013005,90
180890429011013,21
180890429021066,29
180890429011036,33
180890432012015,19
180890429012030,50
180890204001000,0
180890304001090,0
180890304001085,0
180890305001001,160
180890304002001,137
180890304001102,0
180890305004007,13
180890306001002,191
180890306001001,150
180890304003003,56
180890304002012,37
180890304002016,7
180890304002014,0
180890304002022,326
180890304001107,0
180890304001015,0
180890304001021,0
180890426052037,6
180890220003013,24
180890220004000,211
180890411001000,107
180890411001010,0
180890411001004,58
180890103043080,27
180890103043067,11
180890103042039,0
180890103044143,19
180890103041041,17
180890413021003,6
180890414001000,168
180890409002021,41
180890427042023,36
180890427042022,30
180890427023018,29
180890426051063,0
180890427041011,58
180890426022018,68
180890434051039,63
180890434051030,13
180890434052029,8
180890434034013,0
180890434012050,33
180890434034004,84
180890434033003,8
180890434034008,63
180890434031032,0
180890304001057,0
180890304001041,35
180890302001012,0
180890303002039,0
180890302001015,31
180890303001006,0
180890303002056,194
180890303002065,83
180890307002027,83
180890303002068,105
180890103044116,38
180890102033083,0
180890103044114,15
180890103041064,32
180890103044137,0
180890103023038,10
180890103023037,51
180890103023007,40
180890103023060,68
180890411002022,23
180890411002008,18
180890103023115,15
180890103021025,10
180890103022008,5
180890103022006,12
180890103022005,27
180890412003028,0
180890412003060,0
180890427021004,92
180890413022030,65
180890413022022,67
180890413022017,43
180890414002002,43
180890112003037,0
180890413022001,61
180890412001040,2
180890434051032,0
180890434051016,29
180890429012044,0
180890432011018,48
180890432011009,19
180890429022007,41
180890432012013,26
180890434034044,24
180890434011023,89
180890308001005,112
180890302002006,91
180890308001002,126
180890308002002,118
180890308004017,81
180890307002032,0
180890307001009,103
180890205002018,89
180890205001005,82
180890103044102,7
180890103041051,15
180890103041049,12
180890103021029,16
180890103021031,0
180890110003079,8
180890111001010,71
180890111001008,85
180890111004004,33
180890111004011,42
180890111004015,114
180890120002024,5
180890120002058,7
180890120001029,18
180890124005008,8
180890124006014,53
180890124006012,70
180890124003003,89
180890124006021,60
180890124003011,60
180890413022031,28
180890413022015,75
180890415001000,20
180890413022013,40
180890124005044,34
180890413022014,53
180890125003005,3
180890434033041,17
180890434033053,43
180890434051015,4
180890429012019,0
180890434033012,0
180890426021045,172
180890306004036,33
180890208003015,111
180890213001014,18
180890209001002,0
180890306003004,108
180890306003001,111
180890306003000,208
180890306004034,101
180890208003004,63
180890213003011,119
180890213003015,44
180890213003000,152
180890109002003,0
180890110003027,2
180890111002006,9
180890102032020,59
180890109002062,6
180890109002033,13
180890111002047,39
180890111002045,17
180890111002060,19
180890111003019,38
180890112004017,19
180890125002008,31
180890125002012,61
180890125003000,10
180890125002007,51
180890125001008,102
180890424021014,96
180890426052004,87
180890425013016,81
180890425013013,84
180890425012022,211
180890425011008,94
180890424012009,87
180890434052013,75
180890217002005,56
180890218001004,0
180890218002008,98
180890213002014,2
180890209001011,0
180890209001007,0
180890209003002,0
180890303002069,324
180890303002082,0
180890210002006,58
180890210002002,62
180890210001003,0
180890104004001,30
180890102031000,0
180890102032005,23
180890104004021,14
180890104001010,22
180890102033049,0
180890104001024,37
180890104002019,233
180890104002027,0
180890102052150,19
180890102052157,19
180890102052185,0
180890102052240,0
180890128002023,18
180890424013005,65
180890424011023,3
180890424011019,72
180890424013027,0
180890424011027,71
180890424021011,84
180890424021013,46
180890424012007,24
180890424012027,19
180890424013021,64
180890424013002,138
180890424013017,15
180890424013019,20
180890424022011,42
180890424013022,0
180890425052000,0
180890210001019,97
180890209001042,33
180890209002005,67
180890210002012,93
180890209002007,57
180890211001005,77
180890210003009,82
180890210003014,44
180890210005033,28
180890128003026,0
180890112005009,21
180890112005005,12
180890109002032,9
180890109001038,11
180890112005037,3
180890112005050,10
180890109001001,0
180890104003022,14
180890109001013,6
180890113001006,8
180890109001025,6
180890112001012,7
180890112004024,17
180890112002044,16
180890112002043,32
180890112002016,17
180890112002018,24
180890112002023,20
180890112003027,8
180890426073009,88
180890426061020,40
180890426052003,53
180890431021010,94
180890429013021,9
180890429011023,3
180890431011014,25
180890431011022,20
180890431011000,442
180890431011005,67
180890431011018,37
180890431011007,104
180890425052026,207
180890429021112,26
180890210005031,91
180890211003007,79
180890210004007,63
180890219002023,20
180890220004006,149
180890211004015,0
180890211004007,57
180890211003013,60
180890211003017,89
180890403005028,0
180890403006018,0
180890403001002,28
180890403003009,130
180890403006014,66
180890403003005,48
180890403003007,102
180890404014022,0
180890112003024,51
180890128002013,17
180890128002031,119
180890112001052,24
180890113001046,0
180890118002020,4
180890113001040,14
180890118001007,14
180890118001001,2
180890113001068,9
180890118002042,11
180890112003039,0
180890119002015,12
180890120002054,0
180890120002050,6
180890119001063,1
180890118001034,64
180890430011006,3
180890430011032,54
180890430011030,17
180890425041003,123
180890425041009,14
180890425041035,116
180890430022036,17
180890429021106,103
180890202001030,0
180890202001061,8
180890309003027,0
180890403002003,50
180890403002001,55
180890403002018,85
180890403003011,80
180890404012011,20
180890404014000,71
180890403003013,70
180890404033015,51
180890404032008,65
180890404021019,82
180890428012015,333
180890428012029,46
180890428013028,46
180890428012022,83
180890428013016,56
180890428013031,0
180890426081015,23
180890428012000,0
180890102052007,0
180890102051005,0
180890102051001,0
180890102051019,0
180890102052213,1
180890105001022,0
180890105001003,0
180890105001031,29
180890105001033,0
180890105001053,40
180890106001025,49
180890113002002,0
180890102051033,19
180890430022026,0
180890430022027,67
180890427023026,95
180890430021015,3
180890430022006,8
180890431023012,7
180890430023028,6
180890430023035,14
180890430023057,2
180890421001027,42
180890431021026,48
180890431022021,56
180890431022032,83
180890431022010,62
180890202001050,53
180890401002022,0
180890401002005,0
180890202001049,32
180890202001035,28
180890201003002,33
180890201002008,6
180890202001093,19
180890201003042,38
180890201002013,68
180890201001002,74
180890402001007,39
180890201004016,51
180890201004022,48
180890402001012,44
180890402001033,60
180890201004001,7
180890402001015,63
180890402001023,149
180890402002004,13
180890402002025,84
180890428012028,36
180890428012006,56
180890428022012,29
180890428022016,69
180890428022020,22
180890404013005,47
180890218004015,64
180890218004013,113
180890218004021,65
180890218004020,45
180890404013011,81
180890404033005,80
180890404033010,138
180890404033013,96
180890113001033,22
180890113001073,0
180890117001046,6
180890113002030,54
180890113002006,0
180890114001043,0
180890114001025,0
180890113002024,0
180890117001031,0
180890117001027,0
180890117001089,0
180890117001087,1
180890118001043,22
180890119001014,33
180890120001011,21
180890117001057,3
180890117001075,0
180890431022022,65
180890432021074,69
180890431022025,91
180890432021057,22
180890120001024,37
180890120002009,13
180890121001043,2
180890124005000,44
180890124005036,39
180890124002004,57
180890124001019,44
180890124002002,33
180890401001005,0
180890402003009,78
180890401002015,0
180890401001001,44
180890203004036,0
180890202001087,2
180890203004017,0
180890203004030,0
180890203005005,70
180890303002000,0
180890203004048,31
180890203004049,70
180890203004055,67
180890203002006,44
180890203003005,142
180890204002012,0
180890404012007,74
180890404033014,75
180890404012005,179
180890404031012,58
180890404011022,42
180890404011037,8
180890404031021,55
180890404031038,40
180890405011011,89
180890117001108,9
180890121001004,0
180890105001078,14
180890116003005,5
180890116003003,7
180890116003001,6
180890116001036,16
180890105001060,8
180890116001008,9
180890116001009,10
180890116003013,9
180890121001044,15
180890121001030,19
180890121001077,24
180890123003012,35
180890123001042,45
180890123001049,38
180890123003018,30
180890123003042,6
180890123001060,38
180890123002004,27
180890123002006,44
180890123002022,26
180890124002014,26
180890125004025,55
180890204002024,25
180890206001004,0
180890204002023,41
180890203002012,121
180890409002022,45
180890204002032,119
180890204004008,21
180890204004033,87
180890204003005,117
180890203004079,81
180890204004020,0
180890405021008,0
180890406002002,67
180890406002006,55
180890406004012,3
180890406004016,63
180890406003018,61
180890407002001,120
180890407004009,31
180890407004016,54
180890407003013,29
180890115003055,5
180890106002028,59
180890102052225,0
180890106001041,16
180890114001054,15
180890115003067,0
180890115003003,20
180890114001042,0
180890114002016,3
180890125004016,50
180890123003043,10
180890126003009,0
180890126003007,61
180890126001020,30
180890125002022,54
180890125002020,64
180890125001013,27
180890126003005,33
180890126003003,36
180890126001022,0
180890204003000,110
180890206002010,0
180890206002022,0
180890206002030,0
180890207005004,89
180890409001038,31
180890409001005,114
180890207005010,81
180890207005008,119
180890207001004,105
180890207001007,54
180890215001000,21
180890407002016,46
180890408013019,32
180890408024008,108
180890408022007,127
180890408012010,19
180890408022008,42
180890405021017,100
180890428023017,41
180890427032011,0
180890427031011,73
180890427031010,43
180890428023020,30
180890102012042,4
180890115003030,60
180890102014026,75
180890102014007,63
180890102014021,55
180890102014024,61
180890102012046,0
180890115001009,73
180890115001018,0
180890417001041,0
180890427021016,67
180890126001002,38
180890126001029,38
180890126002008,30
180890126002002,84
180890127004018,41
180890127004015,70
180890127004022,42
180890127002004,34
180890127003015,0
180890127002019,52
180890127002012,55
180890127002002,36
180890127001004,44
180890127002000,46
180890127001019,34
180890123001014,0
180890123002009,0
180890123002019,23
180890126001001,44
180890421004028,57
180890214001005,94
180890205002001,40
180890205004006,14
180890206002050,0
180890204003010,121
180890205002010,0
180890205003015,149
180890205003014,156
180890207004015,6
180890207002006,12
180890208001008,48
180890214001023,54
180890427022002,3
180890420002030,49
180890427042018,0
180890427023012,14
180890427023044,66
180890426051030,0
180890427023004,0
180890426091041,1
180890427023042,53
180890427023016,15
180890429021119,37
180890102011012,0
180890101003021,84
180890102011042,10
180890101002016,55
180890101004013,113
180890102014013,1
180890417001034,36
180890416004007,0
180890421002008,102
180890421002019,50
180890126002004,27
180890422002012,57
180890127001014,23
180890127002021,0
180890422005014,129
180890422004007,62
180890427033013,28
180890205003017,40
180890208001017,85
180890208002008,0
180890208002015,40
180890208004018,47
180890208003028,56
180890208004020,6
180890215002022,38
180890214002017,37
180890215001029,0
180890214002016,18
180890215001032,53
180890214003006,43
180890216002006,0
180890214003019,38
180890216003013,52
180890215003031,15
180890215003030,42
180890215003019,59
180890403005022,0
180890426093010,8
180890426092037,18
180890426081045,18
180890426091071,0
180890426081000,20
180890426081039,97
180890426081038,44
180890429021067,49
180890426051047,4
180890409001002,30
180890426052069,2
180890426052068,0
180890411001005,39
180890418001048,0
180890429021062,12
180890429021048,55
180890429021028,55
180890408013001,56
180890408013018,62
180890408011000,112
180890408011011,47
180890410011002,0
180890410013002,181
180890408021014,103
180890408021012,52
180890409004006,54
180890409001017,35
180890409004001,24
180890410023004,181
180890410012019,34
180890434051011,0
180890426092050,2
180890403003029,23
180890403003037,0
180890403003039,0
180890411001013,3
180890432021059,24
180890430012023,0
180890204001006,67
180890424032009,8
180890416004026,65
180890416004027,50
180890204001015,1
180890432021076,0
180890427022000,0
180890434051024,6
180890423003075,99
180890409002011,0
180890420002008,26
180890403004021,42
180890434011041,0
180890426072013,8
180890426071022,0
180890410012008,61
180890409004004,106
180890428021001,0
180890217001014,0
180890423003036,0
180890423001003,3
180890425041030,260
180890425051022,0
180890127002011,32
180890424032010,10
180890424013000,1
180890424024024,25
180890123004008,9
180890421001008,0
180890211004019,22
180890425053003,0
180890432022040,0
180890426073039,103
180890425041045,58
180890432022055,91
180890425051036,40
180890103044100,0
180890102014011,1
180890102014015,0
180890117001114,0
180890307002034,0
180890121001039,14
180890121001050,22
180890202001044,25
180890114001036,47
180890102012039,11
180890207004009,49
180890207004012,33
180890113002029,55
180890201001018,47
180890102011011,0
180890102014010,0
180890103043017,0
180890103043059,21
180890305003000,122
180890403005031,42
180890202001032,0
180890418001047,214
180890102031031,27
180890303002061,36
180890301001002,0
180890123001057,0
180890123001055,0
180890114001022,0
180890117001125,0
180890213001027,0
180890423003089,0
180890309003026,0
180890102052196,0
180890423003014,1
180890423003008,0
180890425031038,5
180890102033022,0
180890113001010,0
180890102052024,0
180890119001046,9
180890119001032,22
180890120001031,22
180890106002018,10
180890120001013,18
180890120001015,11
180890111002021,16
180890112002024,16
180890420002027,83
180890112002011,23
180890106002008,17
180890105001044,17
180890103021034,14
180890103042032,27
180890106002002,23
180890219004022,25
180890201003011,34
180890116002009,28
180890201003019,38
180890120001001,6
180890402001020,7
180890201001004,46
180890117001109,22
180890103021052,31
180890116003030,13
180890214001018,50
180890103044128,19
180890118002022,20
180890104003017,23
180890203004042,1
180890309002021,0
180890111003002,16
180890103041060,43
180890103041058,16
180890301001024,0
180890205002006,60
180890102033007,0
180890102052003,0
180890102033027,0
180890102033001,0
180890102031027,25
180890102032011,23
180890102033073,0
180890215001028,5
180890102031007,15
180890127003021,142
180890102031003,37
180890117001011,31
180890104004011,44
180890120002007,0
180890119001001,0
180890103044097,6
180890103021024,40
180890103022010,12
180890116002052,0
180890104002004,35
180890102052088,0
180890118001042,19
180890117001051,0
180890115002001,51
180890116003012,5
180890419003011,10
180890201004033,74
180890215003024,12
180890121001016,8
180890416001040,20
180890103043054,5
180890118001044,0
180890426021005,0
180890105001065,10
180890307002000,0
180890208001010,19
180890121001032,2
180890128003056,8
180890305004002,174
180890418006067,6
180890402002007,46
180890122001015,10
180890402002011,18
180890102052107,0
180890103044095,3
180890432021012,0
180890102013019,0
180890434012037,80
180890202002002,57
180890428013043,7
180890103044060,0
180890117001122,0
180890116003021,2
180890102051034,2
180890124005026,12
180890103043023,0
180890209001023,0
180890119002041,9
180890112005036,6
180890215001004,27
180890215001009,14
180890102032004,22
180890217002010,49
180890215001013,28
180890104003006,2
180890105001015,0
180890116002002,8
180890418001027,12
180890104002032,14
180890118001015,10
180890106001032,0
180890218001026,19
180890110002040,6
180890116003051,0
180890103044101,6
180890116002032,15
180890103044035,0
180890209001057,23
180890103043060,17
180890215002019,42
180890110003069,25
180890110003095,18
180890103043022,0
180890112005030,15
180890109001033,8
180890116002014,20
180890115003004,2
180890110003077,4
180890103043031,8
180890402002001,53
180890103041022,9
180890102013035,5
180890219002012,71
180890128003015,9
180890110003044,12
180890112005054,9
180890209001033,52
180890103021017,16
180890219002011,86
180890103023010,1
180890103041025,9
180890217002008,22
180890112002009,27
180890102013039,8
180890116002050,0
180890417003037,6
180890120002035,10
180890116002040,12
180890201004004,31
180890104002021,21
180890103042035,18
180890219001012,73
180890214002006,32
180890110003102,10
180890119002038,2
180890412001025,2
180890112002036,15
180890213001003,49
180890103021003,3
180890209001067,9
180890116002020,8
180890109002046,0
180890417003034,19
180890103043030,14
180890109002049,20
180890110003058,7
180890104004015,12
180890418006029,13
180890112005067,16
180890218003005,14
180890119002008,10
180890102052036,0
180890111002041,7
180890119001031,1
180890103043062,6
180890103043091,7
180890103043042,9
180890119001064,33
180890214002008,41
180890109002052,3
180890120002033,15
180890105001032,12
180890209001070,0
180890116003038,0
180890112004009,6
180890215002018,38
180890205002022,31
180890116002022,16
180890105001013,0
180890118001024,18
180890112001021,2
180890102051007,0
180890116002044,0
180890103043041,1
180890213001002,61
180890110002022,8
180890417003047,21
180890128001021,15
180890109002011,17
180890402003004,36
180890103044053,0
180890424032012,0
180890422005006,0
180890423003013,0
180890425052018,0
180890430022003,14
180890205002023,32
180890102052090,0
180890430022004,10
180890426051002,0
180890102052067,0
180890426051003,0
180890104003003,8
180890205002021,22
180890114002014,87
180890113001022,10
180890113001024,27
180890113001058,4
180890119001049,24
180890104003007,17
180890418001031,19
180890120002041,8
180890213002021,40
180890103043040,3
180890109002038,10
180890201004024,35
180890418006037,22
180890217003015,0
180890424032056,0
180890102052074,0
180890303002011,0
180890432021004,0
180890304001097,0
180890425053020,0
180890434012021,0
180890425031002,61
180890412001000,0
180890425053002,0
180890103044018,0
180890417005001,31
180890203004013,0
180890307002014,0
180890103023077,0
180890412003026,0
180890103021045,9
180890105001066,0
180890105001059,13
180890123003033,36
180890426021029,62
180890423001009,0
180890103042019,0
180890426051014,0
180890220003011,8
180890426051064,0
180890103044076,0
180890128003002,0
180890110003023,4
180890103041026,11
180890110003039,9
180890102031012,22
180890102031010,21
180890304001055,0
180890432022088,0
180890115003051,0
180890202001088,0
180890402001027,12
180890203005023,0
180890215003010,10
180890209003030,0
180890213001005,14
180890119001055,12
180890120001012,8
180890124006001,0
180890416004030,14
180890306004047,0
180890103044048,0
180890103044049,0
180890102052127,0
180890428023001,0
180890303002022,0
180890301001005,0
180890301001016,0
180890309003002,0
180890103041014,0
180890103041008,0
180890103041002,0
180890309003014,85
180890429021042,10
180890429021079,0
180890431023010,0
180890431023027,44
180890426022050,0
180890102052220,0
180890102014030,19
180890101001001,25
180890430012056,0
180890430011020,149
180890211004034,0
180890403003008,210
180890404031001,137
180890403003020,0
180890203005019,67
180890407001003,109
180890424021010,91
180890424021004,125
180890425031008,40
180890426092002,32
180890426091006,36
180890428023024,96
180890427031025,0
180890427033031,0
180890425051056,70
180890425051030,28
180890425051025,50
180890425052021,0
180890425031025,8
180890424021020,25
180890427033012,31
180890426052107,26
180890425041049,54
180890431021041,50
180890431021047,93
180890431021048,5
180890431021042,3
180890431021049,0
180890432022021,17
180890432022078,52
180890432022052,0
180890417002010,0
180890115002015,60
180890109002019,25
180890417001001,0
180890117001079,0
180890430022014,13
180890417003032,16
180890115003020,34
180890110002036,16
180890103021018,18
180890416003012,19
180890117001030,0
180890124006018,12
180890118001016,16
180890103044131,19
180890403006001,0
180890103044135,20
180890416003008,8
180890219004017,22
180890110003104,9
180890111002009,9
180890111001003,9
180890103044110,19
180890306004022,6
180890128001023,0
180890119002024,20
180890102031016,20
180890403004005,26
180890429021081,0
180890429021076,16
180890426052084,11
180890429021016,19
180890426092018,124
180890428014036,0
180890428014038,30
180890120002001,0
180890102052033,0
180890102052041,0
180890121001040,0
180890124001003,0
180890307002007,0
180890206002033,0
180890103042005,48
180890202001033,50
180890112005014,10
180890102031019,24
180890113001060,6
180890112001058,19
180890425013010,31
180890102012054,0
180890424011004,0
180890423002049,0
180890432022011,6
180890426021018,15
180890434033019,7
180890423002074,12
180890429013015,7
180890214004010,32
180890404021025,20
180890426052101,22
180890426052031,16
180890426051056,0
180890429011032,30
180890102013032,25
180890432022043,0
180890431021031,63
180890216003012,0
180890407004001,73
180890422001005,14
180890217001012,0
180890103044000,0
180890202001000,0
180890404011014,5
180890404011015,36
180890404011023,18
180890404013023,12
180890404013012,51
180890403004029,1
180890403006004,29
180890403004008,12
180890403005029,14
180890403004022,35
180890403004011,39
180890403005032,37
180890427023017,142
180890431023019,24
180890414001002,160
180890432012003,0
180890103023032,105
180890409001037,4
180890422001044,0
180890420001004,0
180890427022007,291
180890426091007,0
180890427042020,0
180890427023008,3
180890426081041,110
180890429021092,50
180890426073004,13
180890426073019,17
180890304001012,0
180890208003008,17
180890425011016,9
180890424022002,313
180890425043013,124
180890425041039,141
180890120002004,4
180890123003011,21
180890127003023,30
180890416003004,15
180890417002003,46
180890101002021,0
180890427033009,0
180890103043001,0
180890103042014,5
180890103043053,7
180890123001034,45
180890208004019,22
180890220003014,54
180890301001038,0
180890404031018,166
180890409001012,0
180890411002010,38
180890424031024,198
180890415001022,22
180890416004003,0
180890416001038,48
180890418007018,24
180890425012006,501
180890426061016,0
180890421003006,47
180890416002017,18
180890416002008,28
180890424032059,8
180890416002024,23
180890416002033,31
180890416002031,15
180890422004001,265
180890422004010,65
180890421002007,0
180890421002023,22
180890421002030,46
180890421003013,52
180890421003015,45
180890421002026,46
180890421002033,42
180890422003015,67
180890422002003,26
180890427032015,1
180890427032005,62
180890427032006,42
180890424022010,34
180890427023005,153
180890427042050,27
180890428022021,152
180890425043023,58
180890425043029,71
180890429011038,0
180890434031001,99
180890416001034,10
180890426073024,200
180890417003025,8
180890416001009,0
180890417002004,5
180890417002005,7
180890417002039,18
180890418006061,15
180890418007002,77
180890416001045,13
180890421001000,60
180890418007022,42
180890418007006,26
180890418006054,3
180890418007028,0
180890420001008,8
180890422001038,0
180890420001014,31
180890428023014,338
180890426051048,77
180890426051023,109
180890432021079,306
180890434033042,3
180890426021032,0
180890428013001,158
180890404021010,0
180890404021028,165
180890211004028,0
180890408023002,68
180890309003010,36
180890410012004,104
180890415001005,17
180890425012002,269
180890432021078,57
180890422003021,38
180890422001020,13
180890420001013,21
180890420001012,29
180890420003012,32
180890420003010,220
180890419003025,0
180890419003023,21
180890419002020,48
180890419002015,40
180890419002016,33
180890419002004,21
180890419003004,6
180890419003026,2
180890420001030,62
180890419003032,28
180890419003053,14
180890420001025,27
180890420001021,41
180890217001005,47
180890206001002,11
180890424011011,79
180890426072009,0
180890426062011,30
180890211002003,202
180890430012044,125
180890220004005,75
180890426071017,153
180890434011031,18
180890404021023,109
180890404021027,56
180890202001002,0
180890416002030,15
180890418005026,57
180890416001018,5
180890432013004,45
180890422005031,116
180890423002022,0
180890420004014,42
180890423002029,2
180890420002044,8
180890423001013,19
180890420003033,24
180890420003037,69
180890423002062,123
180890423001015,47
180890423001038,5
180890423003069,0
180890423001079,8
180890433003017,12
180890432021090,14
180890426091064,0
180890426091046,95
180890426091045,26
180890429021110,73
180890426092044,5
180890426093013,90
180890426093014,71
180890426052065,0
180890426052056,41
180890426022049,0
180890412003038,1
180890102033098,44
180890103023078,0
180890103023074,0
180890103023079,0
180890103023072,0
180890103023070,0
180890103023054,0
180890103023071,0
180890433003036,30
180890433003038,0
180890433003024,174
180890101004025,23
180890101004022,11
180890102012006,2
180890423003030,20
180890412003043,0
180890412003044,0
180890412003022,1
180890103023069,0
180890102011027,21
180890432012032,0
180890206002012,5
180890218002003,0
180890427031018,179
180890202001014,0
180890424011008,333
180890428011021,0
180890417001024,36
180890418006012,8
180890418006020,13
180890418006013,0
180890419002003,43
180890419002011,46
180890419002018,45
180890203004065,0
180890425053027,0
180890425053063,20
180890424023021,97
180890424024021,0
180890425042001,190
180890432021081,53
180890432021086,128
180890433003013,118
180890433003084,120
180890433003085,39
180890431022006,252
180890405022015,51
180890401002007,0
180890218004003,0
180890403003025,94
180890404022007,6
180890404022015,0
180890404022012,136
180890404022019,132
180890404021006,45
180890404022008,0
180890217002017,0
180890202001047,50
180890428014007,351
180890404011006,62
180890426091008,152
180890412001022,31
180890430022025,0
180890434034022,152
180890102013023,0
180890102052188,0
180890101003000,0
180890114002003,84
180890103044073,0
180890423003053,18
180890428011012,122
180890404033002,36
180890409001036,0
180890406004009,24
180890406004000,15
180890414002004,111
180890424011006,0
180890426021013,3
180890426073048,44
180890426091030,76
180890426091027,41
180890426052103,8
180890420002033,35
180890429021060,18
180890426052013,5
180890421002004,72
180890114002025,0
180890403002006,64
180890430012014,0
180890404033001,31
180890427042043,24
180890427042045,0
180890426052011,0
180890425011013,73
180890426052016,52
180890425053010,0
180890425053024,0
180890425052025,9
180890423001045,7
180890404013016,82
180890402001024,0
180890434052035,59
180890408011014,338
180890428023038,64
180890428013022,64
180890426092010,0
180890429021063,266
180890220002005,118
180890434034024,63
180890206002001,15
180890432013015,52
180890432022036,9
180890432021093,23
180890430012045,0
180890430012030,188
180890430012054,0
180890429022018,16
180890429012037,0
180890434051017,48
180890426081042,130
180890202001058,46
180890214004000,23
180890403003000,13
180890404021002,390
180890213001031,8
180890103023123,0
180890412001018,39
180890123002011,42
180890202001064,12
180890426022008,30
180890408012003,77
180890102033003,0
180890429021020,0
180890102033052,30
180890410021000,109
180890125003004,41
180890425043016,111
180890121001081,0
180890125001024,64
180890123001011,0
180890416003005,41
180890102052083,0
180890426051035,0
180890426021042,61
180890423002048,44
180890425041044,0
180890434011050,8
180890202001066,0
180890434033024,3
180890419003056,14
180890121001028,6
180890434051022,67
180890434034032,32
180890217001022,58
180890209003022,42
180890210005013,71
180890404021013,23
180890416002016,20
180890117001092,3
180890204002006,84
180890114002000,0
180890126001007,64
180890404031016,100
180890420002007,83
180890407002006,55
180890427042024,0
180890427023031,64
180890429021052,18
180890303002003,7
180890220001004,253
180890102033079,0
180890114001024,0
180890102013021,6
180890413021007,24
180890120002030,0
180890424032027,0
180890424032030,14
180890424023000,5
180890424024004,0
180890424032066,38
180890424032067,8
180890424032041,0
180890424024008,28
180890424022024,131
180890425031007,18
180890424024026,0
180890424024018,56
180890424024002,42
180890423003018,260
180890429021111,50
180890422005021,80
180890424032042,0
180890215003041,9
180890216003015,31
180890216002007,0
180890214002002,64
180890214002020,70
180890214004001,38
180890214003010,107
180890216003000,83
180890214004003,49
180890214004017,54
180890216002015,44
180890430021000,0
180890302001006,0
180890302001009,0
180890301001020,0
180890301001011,0
180890310001008,148
180890301001033,24
180890309001001,103
180890309003004,0
180890301001022,398
180890310001015,0
180890301001030,11
180890410023002,62
180890410023007,134
180890409004017,42
180890409004035,36
180890202001112,0
180890410023023,0
180890409003008,72
180890409003011,52
180890409004033,0
180890409003022,49
180890409003027,36
180890411003020,14
180890412002015,120
180890410013004,60
180890410011004,0
180890411003000,0
180890417005020,0
180890417004018,19
180890417005013,13
180890417005023,33
180890417004011,0
180890417004012,0
180890417004013,0
180890417004037,68
180890417004036,68
180890416004022,25
180890421002003,0
180890416002026,35
180890417004038,27
180890417003042,31
180890417003008,39
180890417003023,13
180890416002003,36
180890416002014,16
180890421003004,24
180890217004014,66
180890217004012,63
180890217004008,66
180890217003006,73
180890217003007,65
180890217005008,29
180890202002009,59
180890202002021,0
180890401002031,0
180890401002049,0
180890203004025,0
180890304001026,0
180890204001003,0
180890204001027,90
180890204001023,115
180890309002012,36
180890309002006,31
180890309003018,77
180890309002003,0
180890210001000,0
180890219002021,44
180890219004015,28
180890219004009,32
180890219003011,144
180890219001023,21
180890219001025,17
180890219003013,26
180890413021008,104
180890413021006,76
180890410021013,95
180890410021007,30
180890410022010,64
180890410021002,111
180890410022001,172
180890409003014,53
180890409003015,43
180890409002005,22
180890427022012,0
180890409003038,0
180890434013007,20
180890434013008,0
