lat,lon,doc,id
42.0126,-87.6877,2,6619
42.0127,-87.8514,1,6620
42.0128,-87.8317,1,6621
42.013,-88.1804,3,6622
42.0132,-88.1814,1,6623
42.0132,-87.7681,2,6624
42.0138,-87.9578,3,6625
42.0139,-87.8062,1,6626
42.01421,-87.74129,2,6627
42.0143,-87.6911,1,6628
42.0146,-87.7437,3,6629
42.0147,-88.1891,3,6630
42.015,-87.7421,1,6631
42.0152,-88.081,1,6632
42.01523,-87.7216,2,6633
42.0156,-87.8404,2,6634
42.01636,-87.83075,1,6635
42.0165,-87.8386,8,6636
42.0165,-87.80626,1,6637
42.0167,-88.1457,3,6638
42.0167,-87.6905,1,6639
42.0171,-88.1836,2,6640
42.01723,-88.07918,1,6641
42.0173,-87.80612,1,6642
42.01769,-87.67602,1,6643
42.0177,-87.8066,1,6644
42.0177,-87.676,4,6645
42.0183,-88.079,15,6646
42.01864,-87.68981,1,6647
42.0187,-87.8063,1,6648
42.0187,-87.7378,1,6649
42.0191,-87.8433,1,6650
42.0191,-87.6702,1,6651
42.0192,-88.1437,1,6652
42.0193,-88.1437,2,6653
42.0193,-88.0795,1,6654
42.0195,-87.6686,1,6655
42.01954,-87.68664,1,6656
42.01961,-87.69759,2,6657
42.0197,-87.6914,2,6658
42.0197,-87.6872,1,6659
42.01974,-87.68697,6,6660
42.0199,-87.6734,1,6661
42.0205,-88.2038,2,6662
42.0208,-87.8499,1,6663
42.0208,-87.6734,1,6664
42.021,-87.8501,2,6665
42.02132,-87.8496,1,6666
42.0214,-88.2836,8,6667
42.0218,-88.3392,1,6668
42.0218,-88.0799,1,6669
42.0218,-87.8885,1,6670
42.0219,-87.8098,1,6671
42.02218,-87.8521,1,6672
42.02228,-87.68526,1,6673
42.0226,-87.8528,3,6674
42.02297,-87.83036,1,6675
42.023,-88.3162,1,6676
42.0231,-87.9406,2,6677
42.0231,-87.8539,1,6678
42.02353,-87.69291,1,6679
42.0236,-87.7407,1,6680
42.0238,-87.8759,1,6681
42.0239,-88.1174,1,6682
42.0239,-88.079,2,6683
42.02395,-87.68516,2,6684
42.02398,-87.88745,1,6685
42.024,-87.8838,1,6686
42.024,-87.8836,1,6687
42.0241,-87.8847,1,6688
42.0241,-87.8803,1,6689
42.0241,-87.864,1,6690
42.0243,-87.8511,2,6691
42.0244,-88.0452,1,6692
42.0244,-87.8499,2,6693
42.0244,-87.8015,2,6694
42.02444,-87.85125,1,6695
42.0246,-87.8798,2,6696
42.0246,-87.6844,46,6697
42.0246,-87.6837,47,6698
42.02465,-87.68398,7,6699
42.0247,-87.8134,1,6700
42.0248,-88.1439,2,6701
42.0248,-87.7643,1,6702
42.025,-88.0822,2,6703
42.025,-87.8147,35,6704
42.025,-87.81467,1,6705
42.02509,-87.88937,1,6706
42.02511,-87.85268,1,6707
42.0253,-87.7553,1,6708
42.02552,-87.68189,2,6709
42.0256,-87.8527,1,6710
42.0259,-88.1159,2,6711
42.026,-87.751,3,6712
42.026,-87.7503,1,6713
42.02604,-87.74171,1,6714
42.0261,-88.1803,2,6715
42.0261,-87.8943,1,6716
42.0261,-87.8254,2,6717
42.0261,-87.7425,4,6718
42.02622,-87.7391,1,6719
42.0264,-87.7374,1,6720
42.0265,-87.7497,3,6721
42.0266,-87.8535,2,6722
42.0266,-87.6889,1,6723
42.0267,-87.8536,1,6724
42.0268,-87.9863,2,6725
42.027,-88.078,7,6726
42.027,-87.8935,1,6727
42.02702,-87.81443,1,6728
42.0271,-88.0823,1,6729
42.0271,-88.0787,1,6730
42.0271,-88.0784,1,6731
42.0271,-88.0593,2,6732
42.0272,-88.0766,1,6733
42.0275,-87.7545,1,6734
42.0276,-87.7545,1,6735
42.02791,-88.04171,1,6736
42.028,-88.0796,1,6737
42.02818,-87.81562,1,6738
42.02848,-87.74225,1,6739
42.0285,-88.2769,5,6740
42.0285,-88.0461,2,6741
42.0285,-87.8168,3,6742
42.0286,-88.0461,3,6743
42.0287,-87.9846,1,6744
42.0289,-87.7844,1,6745
42.02902,-88.08616,1,6746
42.0291,-87.8163,1,6747
42.0292,-88.3533,1,6748
42.0296,-88.0615,1,6749
42.0301,-88.2012,1,6750
42.0301,-87.9362,1,6751
42.0301,-87.678,2,6752
42.03011,-87.9361,1,6753
42.0305,-87.9374,1,6754
42.0308,-87.8521,1,6755
42.0309,-88.1553,1,6756
42.031,-87.895,1,6757
42.0311,-88.238,1,6758
42.03158,-87.67859,1,6759
42.0317,-88.3272,2,6760
42.032,-87.747,1,6761
42.03209,-88.33106,1,6762
42.0323,-88.1463,1,6763
42.0323,-87.7573,1,6764
42.0323,-87.7478,1,6765
42.0324,-87.8643,3,6766
42.0326,-88.326,7,6767
42.0327,-88.3285,1,6768
42.0327,-87.6993,1,6769
42.0328,-87.8652,2,6770
42.0329,-88.3278,7,6771
42.0329,-88.3272,4,6772
42.033,-87.8637,1,6773
42.033,-87.758,1,6774
42.033,-87.679,1,6775
42.03303,-87.86375,1,6776
42.0331,-88.3296,1,6777
42.0332,-87.7337,2,6778
42.0335,-87.6989,1,6779
42.0336,-87.8644,2,6780
42.03361,-87.85264,1,6781
42.03369,-88.31961,1,6782
42.034,-87.78331,1,6783
42.0341,-88.3296,1,6784
42.0341,-87.6814,1,6785
42.03411,-88.32958,2,6786
42.0342,-87.6902,1,6787
42.0344,-88.321,4,6788
42.0346,-87.8653,15,6789
42.03462,-88.29376,1,6790
42.03463,-87.86526,2,6791
42.03488,-87.67165,1,6792
42.0353,-88.2559,2,6793
42.03535,-88.32586,2,6794
42.0357,-88.3283,1,6795
42.0358,-88.3267,23,6796
42.0358,-87.9621,1,6797
42.0359,-88.3187,2,6798
42.0359,-87.8667,1,6799
42.036,-87.6725,1,6800
42.0362,-87.9616,1,6801
42.03623,-87.89261,1,6802
42.03626,-87.89198,1,6803
42.0363,-88.3257,13,6804
42.03634,-88.32572,1,6805
42.0367,-88.3277,2,6806
42.0367,-87.96112,1,6807
42.0372,-87.8889,1,6808
42.0372,-87.8498,1,6809
42.0374,-87.8915,2,6810
42.03749,-87.84974,2,6811
42.0376,-87.79682,1,6812
42.03767,-87.79688,1,6813
42.0377,-88.3058,3,6814
42.0381,-88.3615,1,6815
42.0384,-87.9159,1,6816
42.0385,-87.8506,9,6817
42.0385,-87.8476,245,6818
42.0388,-88.1445,1,6819
42.0388,-87.8902,1,6820
42.039,-88.2833,1,6821
42.039,-87.8462,90,6822
42.039,-87.8459,28,6823
42.03902,-87.84622,3,6824
42.0391,-87.7466,1,6825
42.0392,-87.89,1,6826
42.03934,-87.84874,1,6827
42.0397,-87.8633,8,6828
42.0397,-87.8629,2,6829
42.0397,-87.8393,1,6830
42.03971,-87.84754,32,6831
42.03975,-87.84815,8,6832
42.0401,-87.8864,3,6833
42.0401,-87.8595,6,6834
42.04011,-87.85889,1,6835
42.0402,-87.847,11,6836
42.0402,-87.8109,2,6837
42.0403,-87.8883,3,6838
42.0404,-87.889,1,6839
42.0405,-88.0343,1,6840
42.0405,-87.7706,4,6841
42.04059,-87.70369,1,6842
42.0406,-88.3115,1,6843
42.0406,-87.9747,4,6844
42.0406,-87.896,2,6845
42.0406,-87.7802,7,6846
42.0406,-87.7744,2,6847
42.0406,-87.7037,6,6848
42.0407,-87.8901,2,6849
42.0407,-87.7726,5,6850
42.0407,-87.7127,1,6851
42.0408,-87.8459,1,6852
42.04083,-87.85959,1,6853
42.04083,-87.75283,1,6854
42.04086,-87.69858,1,6855
42.041,-87.7347,1,6856
42.041,-87.7342,1,6857
42.04108,-87.77309,1,6858
42.0411,-87.7693,1,6859
42.0411,-87.75956,2,6860
42.0411,-87.6998,5,6861
42.0413,-87.8047,1,6862
42.04153,-88.05804,1,6863
42.0417,-88.0584,2,6864
42.0417,-87.8282,1,6865
42.0418,-88.2794,4,6866
42.0418,-88.0617,1,6867
42.0418,-87.8849,2,6868
42.0422,-88.0637,5,6869
42.0424,-87.8503,5,6870
42.04242,-87.85029,57,6871
42.04244,-87.86045,3,6872
42.04246,-87.86042,2,6873
42.04258,-88.05444,1,6874
42.0427,-87.8863,6,6875
42.0428,-88.0382,11,6876
42.04291,-88.06,1,6877
42.04303,-87.7992,1,6878
42.0431,-88.3123,2,6879
42.0432,-88.3564,1,6880
42.0432,-87.9045,1,6881
42.0432,-87.8792,2,6882
42.04324,-87.87917,1,6883
42.0433,-88.0594,6,6884
42.04332,-88.05943,1,6885
42.04339,-87.84925,1,6886
42.04344,-87.84869,1,6887
42.0436,-88.0589,1,6888
42.0437,-87.8925,1,6889
42.0437,-87.7996,1,6890
42.04373,-87.73416,1,6891
42.0438,-88.0597,3,6892
42.04389,-88.05889,2,6893
42.0439,-88.0589,6,6894
42.04393,-87.98755,2,6895
42.0441,-88.0801,2,6896
42.04418,-87.82374,1,6897
42.0442,-88.0597,9,6898
42.0442,-87.74016,1,6899
42.0444,-87.8863,2,6900
42.0445,-87.9408,2,6901
42.0445,-87.8863,1,6902
42.0446,-87.80043,4,6903
42.0446,-87.8004,34,6904
42.0448,-87.8309,1,6905
42.04487,-87.7389,1,6906
42.0449,-88.277,2,6907
42.0449,-87.9423,2,6908
42.04492,-88.0868,1,6909
42.04509,-87.88255,1,6910
42.04513,-88.06,1,6911
42.0452,-88.0987,3,6912
42.0453,-88.2781,1,6913
42.0453,-87.6845,1,6914
42.0453,-87.6799,1,6915
42.04533,-88.27808,3,6916
42.0454,-88.0342,4,6917
42.0455,-87.8862,1,6918
42.04552,-88.0572,2,6919
42.04559,-88.27672,1,6920
42.0456,-88.2945,5,6921
42.0456,-88.0564,3,6922
42.0456,-87.6786,5,6923
42.0457,-88.0864,6,6924
42.04575,-87.7168,1,6925
42.0458,-88.2536,7,6926
42.0458,-88.0824,1,6927
42.0458,-88.0527,1,6928
42.04596,-88.2777,1,6929
42.04597,-88.08603,1,6930
42.04597,-88.05764,2,6931
42.046,-88.3114,1,6932
42.046,-88.2777,2,6933
42.046,-88.2744,7,6934
42.046,-88.086,6,6935
42.046,-87.6826,8,6936
42.0461,-87.8833,1,6937
42.04611,-88.05672,1,6938
42.04618,-88.08686,1,6939
42.0463,-88.0986,1,6940
42.0464,-88.27697,1,6941
42.0464,-87.9452,4,6942
42.04641,-88.3123,1,6943
42.04645,-88.1431,1,6944
42.0465,-88.2714,1,6945
42.0466,-87.989,6,6946
42.0467,-88.2773,6,6947
42.0468,-88.3122,1,6948
42.0468,-87.7203,1,6949
42.0468,-87.68373,1,6950
42.0469,-88.0422,3,6951
42.0469,-87.8397,4,6952
42.0471,-87.6807,2,6953
42.04711,-87.72772,2,6954
42.04719,-87.9811,5,6955
42.0472,-87.9811,16,6956
42.0472,-87.9383,1,6957
42.0472,-87.937,1,6958
42.04723,-88.25523,2,6959
42.04734,-88.04319,1,6960
42.04746,-88.25853,1,6961
42.04746,-88.12024,1,6962
42.0476,-88.2578,4,6963
42.0476,-87.7988,2,6964
42.0476,-87.6815,1,6965
42.0477,-87.7484,8,6966
42.0478,-88.0886,1,6967
42.0478,-88.0844,1,6968
42.0478,-87.7279,4,6969
42.04788,-87.68427,2,6970
42.0479,-87.827,1,6971
42.0479,-87.6843,15,6972
42.048,-87.7152,1,6973
42.048,-87.6805,12,6974
42.0481,-88.104,1,6975
42.0482,-87.836,11,6976
42.0482,-87.6856,2,6977
42.0482,-87.6813,2,6978
42.0483,-87.9833,9,6979
42.0483,-87.9615,1,6980
42.0483,-87.9611,1,6981
42.0483,-87.9582,1,6982
42.0483,-87.799,2,6983
42.0483,-87.6979,1,6984
42.04839,-88.03198,1,6985
42.0484,-88.0916,4,6986
42.04857,-87.96271,1,6987
42.0486,-87.7466,1,6988
42.0488,-87.9819,2,6989
42.0488,-87.799,1,6990
42.0488,-87.6862,7,6991
42.04883,-88.08944,1,6992
42.04887,-88.09193,1,6993
42.04911,-87.68515,7,6994
42.0492,-88.0327,1,6995
42.04925,-88.09175,1,6996
42.0494,-87.83737,1,6997
42.0496,-88.2799,1,6998
42.04979,-88.08341,1,6999
42.0498,-87.9743,1,7000
42.04984,-88.06287,1,7001
42.0499,-88.1039,14,7002
42.05,-87.6889,1,7003
42.05016,-88.00094,2,7004
42.05017,-87.98728,1,7005
42.0502,-87.9873,1,7006
42.0502,-87.9829,1,7007
42.0504,-88.0802,1,7008
42.0507,-87.9722,5,7009
42.0509,-87.9734,3,7010
42.05099,-88.14327,1,7011
42.051,-87.9768,1,7012
42.051,-87.9743,1,7013
42.0512,-87.9812,1,7014
42.0513,-87.9738,3,7015
42.05132,-87.98611,3,7016
42.0514,-87.6853,2,7017
42.0515,-88.0776,1,7018
42.0515,-87.9735,1,7019
42.0515,-87.6871,1,7020
42.0517,-87.909,6,7021
42.0518,-88.0049,2,7022
42.0518,-87.7999,3,7023
42.0519,-88.0323,1,7024
42.05205,-88.54659,1,7025
42.0521,-88.0029,6,7026
42.0521,-87.9093,2,7027
42.05211,-88.10948,1,7028
42.05213,-88.14452,1,7029
42.0522,-87.9093,1,7030
42.0523,-88.3353,17,7031
42.0524,-88.0473,4,7032
42.0524,-87.679,4,7033
42.05241,-88.14445,10,7034
42.05245,-88.04734,1,7035
42.0525,-88.1444,86,7036
42.0527,-87.7387,1,7037
42.0528,-87.9813,1,7038
42.0529,-88.0367,1,7039
42.0529,-88.0254,1,7040
42.053,-88.2709,1,7041
42.053,-88.1101,1,7042
42.053,-88.1097,1,7043
42.05306,-88.14451,1,7044
42.0531,-88.3349,11,7045
42.0531,-88.3334,18,7046
42.0531,-87.9727,1,7047
42.05312,-88.33495,1,7048
42.0532,-87.9819,1,7049
42.05324,-88.14111,8,7050
42.0533,-88.1109,6,7051
42.0533,-87.8485,2,7052
42.05336,-87.78859,1,7053
42.05337,-87.90956,1,7054
42.0534,-88.0593,4,7055
42.0535,-88.2805,9,7056
42.0536,-87.8567,15,7057
42.05365,-88.14445,1,7058
42.0539,-88.0473,1,7059
42.0539,-87.9145,2,7060
42.0539,-87.889,18,7061
42.05395,-87.99724,2,7062
42.054,-87.8898,1,7063
42.05408,-87.74383,1,7064
42.0541,-87.8247,2,7065
42.05418,-88.14126,1,7066
42.05418,-88.14123,1,7067
42.0542,-88.1413,25,7068
42.0542,-88.1373,6,7069
42.0542,-87.85,4,7070
42.0542,-87.744,19,7071
42.05421,-88.14115,2,7072
42.05426,-87.84855,6,7073
42.05427,-87.74403,3,7074
42.0543,-88.2807,18,7075
42.0543,-87.866,3,7076
42.0543,-87.744,12,7077
42.0546,-87.9991,2,7078
42.0546,-87.8421,9,7079
42.0546,-87.8418,1,7080
42.05473,-88.38684,1,7081
42.05487,-88.13594,1,7082
42.0549,-87.88981,2,7083
42.0549,-87.8898,10,7084
42.0549,-87.8431,1,7085
42.05499,-87.84452,1,7086
42.055,-87.8445,10,7087
42.055,-87.8421,3,7088
42.055,-87.7427,2,7089
42.05501,-87.75141,2,7090
42.05515,-87.88835,1,7091
42.05518,-87.74362,6,7092
42.05522,-87.75063,1,7093
42.05528,-87.73996,6,7094
42.0554,-87.8894,7,7095
42.0555,-87.8525,1,7096
42.0555,-87.8239,1,7097
42.0556,-87.7531,1,7098
42.05564,-88.33851,5,7099
42.0558,-87.7388,5,7100
42.0559,-88.1371,30,7101
42.056,-88.0043,1,7102
42.0561,-88.3383,4,7103
42.0562,-87.7423,3,7104
42.0563,-87.7407,34,7105
42.05634,-88.33831,1,7106
42.0564,-88.0,1,7107
42.0565,-88.0669,6,7108
42.0565,-87.89,19,7109
42.0566,-88.3167,2,7110
42.0566,-88.2155,1,7111
42.0566,-87.7449,4,7112
42.0566,-87.7412,25,7113
42.05664,-87.74118,2,7114
42.05665,-87.74038,2,7115
42.0567,-87.74123,1,7116
42.0567,-87.6873,1,7117
42.05671,-88.31683,1,7118
42.05681,-88.33812,1,7119
42.0569,-88.1345,9,7120
42.05692,-88.33807,1,7121
42.057,-87.902,11,7122
42.0571,-87.7426,1,7123
42.05713,-87.74264,1,7124
42.0572,-87.7402,45,7125
42.0574,-87.7224,2,7126
42.0575,-88.1351,1,7127
42.0575,-87.7381,1,7128
42.0577,-87.9797,9,7129
42.05775,-87.97968,1,7130
42.05787,-88.00685,1,7131
42.05791,-87.75999,1,7132
42.058,-87.8413,1,7133
42.0581,-88.047,1,7134
42.0582,-88.0464,3,7135
42.05823,-87.74933,2,7136
42.05825,-88.04643,3,7137
42.0583,-87.8489,14,7138
42.05841,-87.97976,1,7139
42.0587,-88.0466,5,7140
42.0587,-87.9253,2,7141
42.05872,-88.04666,1,7142
42.0588,-88.0475,2,7143
42.0588,-87.7494,30,7144
42.0588,-87.7099,1,7145
42.0591,-87.9264,1,7146
42.05918,-88.2665,1,7147
42.05928,-88.14237,4,7148
42.0593,-88.2662,1,7149
42.0595,-88.022,1,7150
42.0595,-87.7608,1,7151
42.0598,-88.2659,3,7152
42.0598,-87.99204,1,7153
42.05988,-88.21323,1,7154
42.0599,-87.7331,1,7155
42.06,-88.14126,2,7156
42.0601,-87.9288,1,7157
42.06012,-87.91181,1,7158
42.0602,-88.1417,25,7159
42.0602,-87.8001,1,7160
42.06026,-88.13786,7,7161
42.0603,-88.1362,2,7162
42.0604,-88.0201,6,7163
42.0607,-88.0826,2,7164
42.0608,-87.7498,1,7165
42.06109,-87.76011,8,7166
42.0612,-87.9306,1,7167
42.06129,-87.79963,1,7168
42.0614,-88.0259,7,7169
42.0614,-87.7604,3,7170
42.0615,-88.0828,8,7171
42.06151,-87.74904,1,7172
42.06153,-88.08282,2,7173
42.0616,-87.8001,2,7174
42.0617,-87.9351,1,7175
42.0617,-87.7521,33,7176
42.06177,-87.76104,33,7177
42.06182,-87.75834,1,7178
42.06189,-88.02522,1,7179
42.0619,-88.0783,2,7180
42.0619,-87.9795,5,7181
42.0619,-87.7994,2,7182
42.0619,-87.7584,2,7183
42.06197,-88.21114,1,7184
42.0622,-87.7295,1,7185
42.06238,-87.74795,8,7186
42.0625,-88.0313,1,7187
42.06271,-88.03437,1,7188
42.06273,-88.03441,1,7189
42.0628,-88.316,1,7190
42.0629,-87.9336,1,7191
42.0631,-88.0351,1,7192
42.0632,-87.938,2,7193
42.06331,-87.75814,1,7194
42.0634,-87.6848,21,7195
42.06345,-87.68478,1,7196
42.0637,-87.747,2,7197
42.0638,-88.1457,1,7198
42.06384,-87.72744,1,7199
42.06388,-88.04149,1,7200
42.0639,-87.685,41,7201
42.064,-87.7038,1,7202
42.064,-87.684,8,7203
42.06401,-87.68359,1,7204
42.0641,-87.758,2,7205
42.06415,-87.68469,1,7206
42.06417,-88.15282,1,7207
42.0643,-88.15324,2,7208
42.0646,-87.713,1,7209
42.0646,-87.6964,6,7210
42.06462,-88.33461,1,7211
42.06464,-88.032,1,7212
42.0647,-87.7163,1,7213
42.0647,-87.713,2,7214
42.0649,-88.0421,1,7215
42.0649,-87.79,1,7216
42.06495,-87.75577,1,7217
42.0651,-87.9421,1,7218
42.0653,-87.68329,72,7219
42.06532,-88.03134,1,7220
42.0654,-87.9802,2,7221
42.0654,-87.7458,1,7222
42.06544,-87.98017,1,7223
42.0655,-87.943,2,7224
42.0655,-87.8482,1,7225
42.06558,-87.68487,1,7226
42.0656,-87.7568,3,7227
42.0656,-87.6842,286,7228
42.06569,-87.9198,2,7229
42.0657,-87.9434,1,7230
42.06579,-87.68468,16,7231
42.0658,-88.0302,9,7232
42.066,-87.9807,1,7233
42.06601,-87.94561,1,7234
42.0661,-87.9455,6,7235
42.0662,-87.9909,7,7236
42.0662,-87.9902,5,7237
42.0662,-87.7524,1,7238
42.06627,-88.33672,1,7239
42.0663,-87.9386,1,7240
42.0664,-87.9809,2,7241
42.0666,-87.99723,1,7242
42.0666,-87.99305,11,7243
42.0666,-87.9452,2,7244
42.06666,-88.0013,2,7245
42.06668,-88.00279,1,7246
42.0667,-87.9687,2,7247
42.06674,-87.96676,1,7248
42.0668,-87.9988,1,7249
42.0668,-87.9693,2,7250
42.0668,-87.969,2,7251
42.0669,-87.9668,8,7252
42.0669,-87.9667,1,7253
42.067,-88.0035,4,7254
42.067,-88.0023,7,7255
42.067,-88.0019,4,7256
42.067,-87.9431,3,7257
42.067,-87.9428,1,7258
42.0671,-88.0007,7,7259
42.0671,-87.9996,3,7260
42.0671,-87.9991,4,7261
42.06713,-88.00075,3,7262
42.0672,-87.9236,2,7263
42.0674,-88.1648,4,7264
42.0674,-87.9956,18,7265
42.0674,-87.9936,85,7266
42.0674,-87.8496,1,7267
42.06768,-88.19884,2,7268
42.0677,-88.1988,4,7269
42.0677,-88.1682,6,7270
42.0677,-88.0395,1,7271
42.06798,-87.9922,12,7272
42.06833,-87.97573,1,7273
42.06851,-88.31619,1,7274
42.06858,-87.99309,1,7275
42.06865,-87.70875,1,7276
42.0687,-87.993,38,7277
42.0687,-87.7847,1,7278
42.0688,-88.3158,6,7279
42.0695,-87.859,1,7280
42.07,-88.3307,42,7281
42.07,-87.9948,2,7282
42.0704,-88.3318,17,7283
42.0704,-87.7535,1,7284
42.0705,-88.33101,3,7285
42.0706,-87.8003,1,7286
42.07065,-87.80023,1,7287
42.0708,-87.9227,2,7288
42.0712,-88.3371,4,7289
42.0712,-87.848,1,7290
42.07122,-87.71197,1,7291
42.0718,-87.8062,1,7292
42.0718,-87.8013,2,7293
42.0718,-87.7484,4,7294
42.0723,-87.7016,1,7295
42.0724,-87.8017,6,7296
42.07269,-87.76914,2,7297
42.0728,-87.7708,1,7298
42.0729,-87.7533,1,7299
42.07301,-87.69777,1,7300
42.0731,-87.7984,1,7301
42.0734,-87.6922,1,7302
42.0734,-87.6921,1,7303
42.07355,-88.33611,2,7304
42.0737,-87.9083,2,7305
42.0738,-87.6931,1,7306
42.074,-87.7973,1,7307
42.0743,-88.3367,1,7308
42.07443,-88.33675,1,7309
42.07448,-88.30088,1,7310
42.0745,-87.9104,5,7311
42.07483,-88.14199,1,7312
42.0749,-87.7993,1,7313
42.0749,-87.7082,1,7314
42.07535,-88.33612,1,7315
42.07539,-88.04042,1,7316
42.07556,-87.69888,1,7317
42.07594,-88.33764,2,7318
42.07605,-88.14244,1,7319
42.0765,-87.7051,1,7320
42.0767,-87.9089,1,7321
42.0769,-87.7054,1,7322
42.0772,-87.7052,1,7323
42.0773,-88.3378,4,7324
42.0773,-88.3366,28,7325
42.07736,-88.16963,1,7326
42.07741,-87.83317,1,7327
42.0775,-87.7066,4,7328
42.07765,-87.93268,1,7329
42.0777,-87.9809,1,7330
42.0779,-87.9799,1,7331
42.0779,-87.9363,1,7332
42.07812,-88.14243,2,7333
42.0782,-88.1401,1,7334
42.0783,-87.7989,1,7335
42.0786,-88.3374,9,7336
42.0786,-87.981,3,7337
42.07863,-87.90948,1,7338
42.0787,-87.7239,2,7339
42.07883,-88.14249,2,7340
42.0789,-88.0233,1,7341
42.079,-88.0235,1,7342
42.07908,-87.72369,2,7343
42.0791,-88.0023,1,7344
42.0792,-87.7988,1,7345
42.0794,-87.861,1,7346
42.07943,-87.75527,1,7347
42.0795,-88.3269,1,7348
42.07953,-88.32693,1,7349
42.0798,-87.7644,4,7350
42.08,-87.7227,1,7351
42.0801,-87.9103,5,7352
42.0803,-88.1429,1,7353
42.0803,-88.1418,3,7354
42.0803,-87.8189,1,7355
42.08042,-88.14229,1,7356
42.0806,-88.0042,1,7357
42.08066,-88.00473,2,7358
42.0807,-87.74836,1,7359
42.0809,-88.0033,10,7360
42.08094,-88.14304,2,7361
42.0811,-88.1442,1,7362
42.0811,-87.94,1,7363
42.0811,-87.7305,1,7364
42.08117,-88.14235,1,7365
42.0812,-88.0044,3,7366
42.0812,-87.9703,1,7367
42.0812,-87.732,1,7368
42.0813,-87.941,4,7369
42.0817,-87.7998,6,7370
42.0817,-87.7997,5,7371
42.08173,-87.79972,1,7372
42.08182,-87.70439,1,7373
42.08184,-87.79848,1,7374
42.082,-88.0026,1,7375
42.082,-87.9393,11,7376
42.082,-87.7983,12,7377
42.0821,-87.9838,2,7378
42.0828,-88.0032,2,7379
42.0831,-87.9831,1,7380
42.0833,-87.9845,1,7381
42.0835,-87.6952,1,7382
42.08355,-87.98023,1,7383
42.0837,-88.079,5,7384
42.08396,-87.79808,1,7385
42.0841,-87.9812,1,7386
42.08474,-87.98292,1,7387
42.0848,-88.0788,2,7388
42.085,-87.8248,1,7389
42.08516,-87.86758,1,7390
42.0852,-87.9826,1,7391
42.0853,-87.7977,3,7392
42.0853,-87.7569,1,7393
42.08577,-87.87688,1,7394
42.0858,-87.9851,1,7395
42.0858,-87.8469,18,7396
42.086,-87.8707,1,7397
42.0862,-87.9852,2,7398
42.08636,-87.75528,1,7399
42.08659,-87.72604,1,7400
42.0866,-87.8484,2,7401
42.08694,-87.97412,1,7402
42.087,-87.7182,1,7403
42.087,-87.718,1,7404
42.0871,-87.7183,1,7405
42.0873,-88.0429,2,7406
42.0873,-87.7011,7,7407
42.0874,-87.6998,1,7408
42.0875,-87.8007,1,7409
42.0875,-87.7187,3,7410
42.0877,-87.8935,1,7411
42.0877,-87.8137,2,7412
42.08776,-87.70162,1,7413
42.08779,-87.71854,1,7414
42.0878,-87.8712,2,7415
42.0878,-87.7016,5,7416
42.0879,-88.5241,1,7417
42.08794,-88.04274,1,7418
42.088,-88.2434,1,7419
42.0881,-88.24333,3,7420
42.08824,-88.02674,3,7421
42.0883,-88.0471,2,7422
42.0884,-87.9072,6,7423
42.0885,-87.7195,2,7424
42.0887,-87.8726,1,7425
42.0888,-88.0456,2,7426
42.0888,-87.8174,1,7427
42.08886,-87.83395,1,7428
42.0889,-87.7199,1,7429
42.08891,-88.02073,6,7430
42.089,-87.8493,46,7431
42.08937,-88.5291,1,7432
42.08947,-88.1576,1,7433
42.0898,-88.3392,1,7434
42.09,-88.5293,1,7435
42.0903,-88.0344,1,7436
42.0905,-88.0273,1,7437
42.09068,-88.14345,1,7438
42.0908,-88.0344,1,7439
42.091,-87.9186,1,7440
42.0911,-88.019,1,7441
42.0917,-88.1198,1,7442
42.0917,-88.1197,3,7443
42.0919,-88.1234,1,7444
42.0922,-87.8206,2,7445
42.09223,-87.77959,1,7446
42.0925,-88.0191,2,7447
42.0926,-87.8256,1,7448
42.09268,-87.85264,2,7449
42.0927,-87.8537,19,7450
42.0927,-87.8533,8,7451
42.09275,-88.33769,1,7452
42.09276,-88.06196,1,7453
42.0929,-88.1236,1,7454
42.0929,-87.7553,1,7455
42.09294,-87.84918,11,7456
42.093,-87.8547,7,7457
42.09306,-87.85476,4,7458
42.0933,-87.7245,4,7459
42.09335,-88.25862,2,7460
42.09361,-87.7239,1,7461
42.0938,-87.7252,2,7462
42.09417,-87.84917,3,7463
42.0944,-88.0806,1,7464
42.0946,-87.7984,1,7465
42.09469,-87.93601,1,7466
42.0948,-87.9371,2,7467
42.0949,-88.12088,1,7468
42.0952,-87.8488,1,7469
42.0955,-87.8379,1,7470
42.0958,-88.2876,2,7471
42.0959,-87.98047,1,7472
42.0961,-87.8466,1,7473
42.0966,-87.9927,4,7474
42.0966,-87.7332,1,7475
42.0969,-87.8167,1,7476
42.0969,-87.7975,2,7477
42.097,-88.00428,1,7478
42.097,-87.85952,1,7479
42.0971,-88.0672,1,7480
42.0972,-88.258,1,7481
42.09748,-87.84352,1,7482
42.0976,-87.7978,6,7483
42.09765,-87.81018,1,7484
42.0977,-88.2579,1,7485
42.0977,-87.8204,1,7486
42.0977,-87.8103,9,7487
42.09785,-87.82455,1,7488
42.0979,-87.8216,5,7489
42.098,-88.2679,1,7490
42.0981,-87.8193,21,7491
42.09811,-87.81931,4,7492
42.09818,-87.82023,2,7493
42.0982,-87.8202,4,7494
42.09821,-87.74993,1,7495
42.09825,-87.79605,1,7496
42.0983,-87.8106,22,7497
42.09832,-87.81059,1,7498
42.09836,-87.82455,2,7499
42.0984,-88.2861,1,7500
42.09859,-87.82198,1,7501
